Order_ID,Product,Category,Region,Sales,Quantity,Order_Date
23570,Printer,Accessories,East,16572,2,2023-02-05 00:00:00
23571,Phone,Electronics,North,29866,2,2023-02-27 00:00:00
23572,Printer,Electronics,North,70647,2,2023-01-09 00:00:00
23573,Tablet,Accessories,South,5667,5,2023-07-06 00:00:00
23574,Keyboard,Accessories,South,23470,3,2023-06-11 00:00:00
23575,Phone,Electronics,West,74585,5,2023-09-29 00:00:00
23576,Keyboard,Accessories,West,44318,3,2023-05-14 00:00:00
23577,Headphones,Accessories,South,57876,1,2023-01-16 00:00:00
23578,Tablet,Electronics,North,29855,1,2023-11-24 00:00:00
23579,Laptop,Electronics,North,61788,5,2023-12-02 00:00:00
23580,Monitor,Electronics,North,44498,1,2023-12-28 00:00:00
23581,Mouse,Accessories,South,48920,3,2023-12-15 00:00:00
23582,Laptop,Electronics,East,48890,5,2023-09-15 00:00:00
23583,Phone,Electronics,West,65099,2,2023-08-21 00:00:00
23584,Laptop,Electronics,North,25875,3,2023-07-20 00:00:00
23585,Phone,Electronics,East,9323,3,2023-02-28 00:00:00
23586,Monitor,Electronics,West,76174,3,2023-10-19 00:00:00
23587,Phone,Electronics,North,13714,1,2023-12-20 00:00:00
23588,Laptop,Electronics,East,57800,3,2023-09-05 00:00:00
23589,Phone,Accessories,East,33479,3,2023-06-30 00:00:00
23590,Printer,Accessories,South,1760,3,2023-05-21 00:00:00
23591,Phone,Accessories,West,41213,3,2023-03-09 00:00:00
23592,Keyboard,Accessories,South,15938,3,2023-04-12 00:00:00
23593,Headphones,Accessories,North,44914,1,2023-09-17 00:00:00
23594,Phone,Electronics,South,13317,3,2023-05-05 00:00:00
23595,Laptop,Accessories,South,28394,2,2023-10-28 00:00:00
23596,Mouse,Accessories,North,25714,2,2023-03-07 00:00:00
23597,Laptop,Electronics,East,30903,1,2023-01-01 00:00:00
23598,Monitor,Accessories,West,62214,1,2023-06-08 00:00:00
23599,Headphones,Electronics,North,28887,5,2023-10-07 00:00:00
23600,Phone,Accessories,South,72146,5,2023-01-08 00:00:00
23601,Headphones,Electronics,North,34556,5,2023-06-12 00:00:00
23602,Mouse,Electronics,East,13949,1,2023-10-18 00:00:00
23603,Laptop,Electronics,South,64290,4,2023-10-03 00:00:00
23604,Monitor,Accessories,South,6319,2,2023-10-28 00:00:00
23605,Tablet,Accessories,North,63863,4,2023-09-19 00:00:00
23606,Tablet,Electronics,North,17331,5,2023-09-01 00:00:00
23607,Laptop,Electronics,North,70216,1,2023-04-26 00:00:00
23608,Printer,Accessories,East,53157,4,2023-11-15 00:00:00
23609,Monitor,Accessories,West,4669,3,2023-02-03 00:00:00
23610,Phone,Electronics,North,5236,1,2023-09-12 00:00:00
23611,Mouse,Electronics,East,37691,5,2023-12-12 00:00:00
23612,Keyboard,Accessories,South,35073,3,2023-09-08 00:00:00
23613,Monitor,Electronics,West,27724,2,2023-09-05 00:00:00
23614,Mouse,Accessories,North,12066,5,2023-09-01 00:00:00
23615,Keyboard,Electronics,South,40350,5,2023-03-15 00:00:00
23616,Monitor,Accessories,South,68755,5,2023-09-16 00:00:00
23617,Mouse,Electronics,North,19684,1,2023-06-23 00:00:00
23618,Laptop,Accessories,West,69716,1,2023-08-15 00:00:00
23619,Phone,Accessories,East,4349,2,2023-07-12 00:00:00
23620,Phone,Accessories,South,71970,2,2023-12-19 00:00:00
23621,Laptop,Accessories,North,22873,3,2023-06-06 00:00:00
23622,Mouse,Accessories,North,29921,2,2023-07-17 00:00:00
23623,Printer,Electronics,South,37759,2,2023-07-27 00:00:00
23624,Mouse,Electronics,South,70961,4,2023-09-12 00:00:00
23625,Printer,Electronics,East,50986,3,2023-01-22 00:00:00
23626,Headphones,Electronics,South,19012,2,2023-05-24 00:00:00
23627,Monitor,Accessories,North,25795,4,2023-08-28 00:00:00
23628,Mouse,Accessories,South,66693,2,2023-10-06 00:00:00
23629,Headphones,Accessories,West,53893,2,2023-06-08 00:00:00
23630,Printer,Electronics,East,69203,3,2023-08-17 00:00:00
23631,Printer,Electronics,North,50324,2,2023-01-19 00:00:00
23632,Phone,Accessories,North,44733,2,2023-05-09 00:00:00
23633,Phone,Electronics,East,50222,1,2023-05-06 00:00:00
23634,Phone,Electronics,South,12683,3,2023-03-12 00:00:00
23635,Tablet,Accessories,West,62677,3,2023-09-05 00:00:00
23636,Laptop,Accessories,South,22316,1,2023-03-01 00:00:00
23637,Phone,Electronics,North,68086,4,2023-07-13 00:00:00
23638,Keyboard,Accessories,North,37687,3,2023-10-29 00:00:00
23639,Keyboard,Accessories,South,5910,1,2023-07-02 00:00:00
23640,Keyboard,Electronics,East,38160,4,2023-09-29 00:00:00
23641,Headphones,Electronics,South,56032,5,2023-05-05 00:00:00
23642,Phone,Accessories,West,28117,3,2023-06-17 00:00:00
23643,Mouse,Electronics,North,22535,3,2023-01-11 00:00:00
23644,Keyboard,Electronics,East,35006,2,2023-04-25 00:00:00
23645,Phone,Accessories,West,31812,4,2023-07-28 00:00:00
23646,Printer,Electronics,West,65361,5,2023-06-09 00:00:00
23647,Laptop,Accessories,South,9318,2,2023-04-04 00:00:00
23648,Phone,Electronics,West,34145,3,2023-01-10 00:00:00
23649,Laptop,Electronics,South,64324,4,2023-12-26 00:00:00
23650,Monitor,Electronics,West,63812,3,2023-03-12 00:00:00
23651,Mouse,Electronics,South,71242,5,2023-11-04 00:00:00
23652,Headphones,Electronics,North,9701,3,2023-09-27 00:00:00
23653,Laptop,Accessories,East,77870,1,2023-02-12 00:00:00
23654,Tablet,Accessories,West,37004,1,2023-02-08 00:00:00
23655,Keyboard,Electronics,East,5481,4,2023-07-03 00:00:00
23656,Laptop,Accessories,North,73611,1,2023-06-04 00:00:00
23657,Monitor,Electronics,South,4292,1,2023-07-01 00:00:00
23658,Phone,Accessories,East,29270,2,2023-10-27 00:00:00
23659,Monitor,Electronics,South,1361,1,2023-02-02 00:00:00
23660,Tablet,Electronics,East,51724,3,2023-09-20 00:00:00
23661,Keyboard,Electronics,North,18724,2,2023-05-17 00:00:00
23662,Mouse,Accessories,West,22377,1,2023-01-09 00:00:00
23663,Tablet,Accessories,West,6818,2,2023-10-13 00:00:00
23664,Mouse,Accessories,West,75071,2,2023-10-23 00:00:00
23665,Mouse,Electronics,West,66799,5,2023-06-11 00:00:00
23666,Phone,Accessories,West,45492,2,2023-04-12 00:00:00
23667,Tablet,Accessories,East,26981,2,2023-12-19 00:00:00
23668,Monitor,Accessories,East,31194,2,2023-10-07 00:00:00
23669,Mouse,Accessories,West,70628,1,2023-04-24 00:00:00
23670,Headphones,Accessories,East,71918,1,2023-01-13 00:00:00
23671,Headphones,Accessories,East,36796,4,2023-02-12 00:00:00
23672,Monitor,Electronics,East,6768,3,2023-04-25 00:00:00
23673,Mouse,Electronics,East,51932,2,2023-10-12 00:00:00
23674,Phone,Accessories,East,40024,2,2023-01-18 00:00:00
23675,Tablet,Electronics,West,59451,1,2023-04-17 00:00:00
23676,Mouse,Electronics,East,64218,2,2023-05-04 00:00:00
23677,Tablet,Electronics,North,11600,3,2023-11-13 00:00:00
23678,Printer,Accessories,West,72091,3,2023-09-24 00:00:00
23679,Monitor,Accessories,West,21696,5,2023-09-06 00:00:00
23680,Headphones,Accessories,West,24692,1,2023-02-05 00:00:00
23681,Headphones,Accessories,East,66518,4,2023-05-07 00:00:00
23682,Headphones,Electronics,East,48237,2,2023-10-21 00:00:00
23683,Keyboard,Accessories,South,32976,5,2024-01-01 00:00:00
23684,Mouse,Electronics,West,52970,3,2023-04-19 00:00:00
23685,Monitor,Accessories,South,70088,3,2023-10-27 00:00:00
23686,Laptop,Electronics,North,79106,3,2023-02-15 00:00:00
23687,Tablet,Accessories,East,22723,2,2023-05-26 00:00:00
23688,Keyboard,Accessories,West,22507,4,2023-05-09 00:00:00
23689,Tablet,Electronics,South,24370,1,2023-07-23 00:00:00
23690,Mouse,Electronics,East,44443,4,2023-02-13 00:00:00
23691,Keyboard,Electronics,East,67871,5,2023-12-02 00:00:00
23692,Monitor,Electronics,West,41315,3,2023-10-06 00:00:00
23693,Monitor,Accessories,South,2811,3,2023-02-22 00:00:00
23694,Printer,Electronics,North,50803,3,2023-09-15 00:00:00
23695,Keyboard,Electronics,East,44458,2,2023-04-24 00:00:00
23696,Keyboard,Accessories,South,33995,2,2023-04-30 00:00:00
23697,Tablet,Electronics,East,22467,4,2023-04-11 00:00:00
23698,Laptop,Accessories,East,65217,3,2023-12-28 00:00:00
23699,Mouse,Accessories,West,28749,1,2023-10-06 00:00:00
23700,Phone,Accessories,West,58422,3,2023-06-01 00:00:00
23701,Phone,Accessories,East,47371,5,2023-07-17 00:00:00
23702,Headphones,Electronics,South,70403,5,2023-09-14 00:00:00
23703,Laptop,Accessories,West,27044,4,2023-10-02 00:00:00
23704,Monitor,Accessories,South,30472,3,2023-03-31 00:00:00
23705,Laptop,Electronics,East,38087,4,2023-01-26 00:00:00
23706,Keyboard,Accessories,West,19545,1,2023-06-20 00:00:00
23707,Headphones,Accessories,North,13731,1,2023-01-13 00:00:00
23708,Mouse,Electronics,North,6031,4,2023-08-27 00:00:00
23709,Laptop,Accessories,South,53114,3,2023-05-01 00:00:00
23710,Phone,Accessories,South,25719,4,2023-06-12 00:00:00
23711,Headphones,Electronics,North,40925,1,2023-12-17 00:00:00
23712,Monitor,Electronics,North,70833,2,2023-10-03 00:00:00
23713,Laptop,Accessories,South,69194,3,2023-06-14 00:00:00
23714,Monitor,Accessories,South,27116,1,2023-07-24 00:00:00
23715,Mouse,Electronics,South,58466,5,2023-11-16 00:00:00
23716,Phone,Accessories,North,64359,5,2023-10-07 00:00:00
23717,Headphones,Electronics,South,25398,4,2023-04-05 00:00:00
23718,Monitor,Accessories,East,33072,1,2023-09-26 00:00:00
23719,Tablet,Accessories,South,7930,5,2023-02-28 00:00:00
23720,Laptop,Electronics,East,30774,1,2023-02-24 00:00:00
23721,Phone,Electronics,South,47286,1,2023-06-23 00:00:00
23722,Mouse,Accessories,South,19862,4,2023-09-15 00:00:00
23723,Printer,Accessories,North,47029,5,2023-11-10 00:00:00
23724,Monitor,Electronics,West,78785,1,2023-09-18 00:00:00
23725,Tablet,Accessories,South,54434,4,2023-12-08 00:00:00
23726,Printer,Electronics,North,9867,4,2023-05-10 00:00:00
23727,Keyboard,Accessories,North,44279,1,2023-02-21 00:00:00
23728,Keyboard,Accessories,East,4643,2,2023-12-02 00:00:00
23729,Headphones,Electronics,East,65604,3,2023-12-24 00:00:00
23730,Headphones,Accessories,North,25118,1,2023-02-02 00:00:00
23731,Keyboard,Accessories,West,37293,2,2023-11-03 00:00:00
23732,Printer,Accessories,North,24190,4,2023-10-11 00:00:00
23733,Mouse,Electronics,South,35628,5,2023-05-27 00:00:00
23734,Tablet,Accessories,East,21935,4,2023-09-05 00:00:00
23735,Tablet,Accessories,North,3494,4,2023-02-02 00:00:00
23736,Tablet,Accessories,North,62290,3,2023-03-13 00:00:00
23737,Monitor,Electronics,South,13646,3,2023-01-02 00:00:00
23738,Laptop,Electronics,South,78242,5,2023-03-26 00:00:00
23739,Phone,Electronics,East,66921,1,2023-02-06 00:00:00
23740,Tablet,Accessories,East,14582,3,2023-03-07 00:00:00
23741,Phone,Electronics,South,77341,4,2023-05-25 00:00:00
23742,Headphones,Accessories,West,75755,5,2023-12-12 00:00:00
23743,Monitor,Accessories,West,48373,3,2023-07-20 00:00:00
23744,Laptop,Electronics,North,34737,1,2023-01-12 00:00:00
23745,Printer,Electronics,East,7956,1,2023-09-03 00:00:00
23746,Printer,Accessories,West,32961,3,2023-02-16 00:00:00
23747,Laptop,Electronics,North,33326,5,2023-10-24 00:00:00
23748,Mouse,Electronics,South,49605,2,2023-09-23 00:00:00
23749,Printer,Electronics,North,43421,5,2023-06-06 00:00:00
23750,Headphones,Accessories,North,8175,4,2023-11-17 00:00:00
23751,Laptop,Accessories,West,49318,5,2023-02-19 00:00:00
23752,Keyboard,Accessories,West,33271,2,2023-04-13 00:00:00
23753,Laptop,Electronics,East,34737,5,2023-06-21 00:00:00
23754,Tablet,Accessories,West,76522,5,2023-12-09 00:00:00
23755,Tablet,Electronics,North,66104,2,2023-07-06 00:00:00
23756,Printer,Electronics,South,24057,4,2023-05-18 00:00:00
23757,Headphones,Electronics,West,52027,2,2023-09-21 00:00:00
23758,Mouse,Accessories,South,42785,1,2023-10-30 00:00:00
23759,Mouse,Accessories,East,66127,5,2023-04-24 00:00:00
23760,Keyboard,Electronics,West,53235,2,2023-07-02 00:00:00
23761,Monitor,Electronics,North,47879,1,2023-08-03 00:00:00
23762,Printer,Accessories,North,53736,1,2023-10-25 00:00:00
23763,Mouse,Accessories,West,70063,4,2023-02-08 00:00:00
23764,Printer,Electronics,North,16740,1,2023-03-27 00:00:00
23765,Printer,Electronics,East,73055,4,2023-07-01 00:00:00
23766,Printer,Electronics,West,77822,3,2023-05-16 00:00:00
23767,Keyboard,Accessories,East,68007,5,2023-12-08 00:00:00
23768,Keyboard,Electronics,East,66181,4,2023-04-05 00:00:00
23769,Mouse,Electronics,South,62398,4,2023-02-04 00:00:00
23770,Headphones,Electronics,North,57944,5,2023-12-26 00:00:00
23771,Keyboard,Electronics,West,39263,1,2023-06-01 00:00:00
23772,Mouse,Electronics,South,41267,1,2023-09-04 00:00:00
23773,Monitor,Electronics,East,8702,5,2023-05-04 00:00:00
23774,Headphones,Electronics,West,29253,4,2023-03-19 00:00:00
23775,Phone,Accessories,North,38860,5,2023-10-09 00:00:00
23776,Keyboard,Electronics,West,67574,5,2023-08-02 00:00:00
23777,Tablet,Accessories,West,33178,3,2023-07-03 00:00:00
23778,Monitor,Electronics,South,41769,5,2023-12-08 00:00:00
23779,Mouse,Electronics,East,31654,4,2023-01-13 00:00:00
23780,Printer,Electronics,East,65335,5,2023-12-10 00:00:00
23781,Phone,Accessories,North,41904,4,2023-10-10 00:00:00
23782,Monitor,Accessories,North,63500,5,2023-01-08 00:00:00
23783,Printer,Accessories,South,72156,1,2023-11-07 00:00:00
23784,Headphones,Accessories,South,63319,1,2023-02-01 00:00:00
23785,Phone,Accessories,South,1672,5,2023-10-22 00:00:00
23786,Monitor,Electronics,East,18570,4,2023-06-25 00:00:00
23787,Printer,Accessories,West,60353,5,2023-09-01 00:00:00
23788,Phone,Accessories,West,75494,3,2023-03-14 00:00:00
23789,Tablet,Accessories,East,57659,5,2023-04-25 00:00:00
23790,Keyboard,Electronics,West,25827,3,2023-02-16 00:00:00
23791,Keyboard,Electronics,West,67515,1,2023-11-02 00:00:00
23792,Mouse,Accessories,East,61421,3,2023-03-02 00:00:00
23793,Printer,Accessories,West,10514,4,2023-05-19 00:00:00
23794,Tablet,Electronics,West,26624,5,2023-03-06 00:00:00
23795,Monitor,Accessories,South,66838,5,2023-05-12 00:00:00
23796,Phone,Electronics,East,76897,5,2023-02-19 00:00:00
23797,Mouse,Accessories,North,6875,2,2023-06-02 00:00:00
23798,Tablet,Accessories,South,36537,2,2023-06-13 00:00:00
23799,Phone,Accessories,South,65760,5,2023-10-27 00:00:00
23800,Headphones,Electronics,West,23452,1,2023-03-27 00:00:00
23801,Headphones,Accessories,North,49868,5,2023-08-07 00:00:00
23802,Keyboard,Accessories,South,39435,4,2023-11-28 00:00:00
23803,Tablet,Accessories,East,44862,1,2023-05-02 00:00:00
23804,Printer,Electronics,West,49293,5,2023-09-02 00:00:00
23805,Mouse,Accessories,East,10069,1,2023-09-21 00:00:00
23806,Phone,Accessories,South,12563,5,2023-07-26 00:00:00
23807,Tablet,Electronics,East,52021,4,2023-07-18 00:00:00
23808,Tablet,Electronics,South,43349,3,2023-07-28 00:00:00
23809,Tablet,Accessories,North,32159,1,2023-04-17 00:00:00
23810,Phone,Accessories,North,44445,3,2023-09-01 00:00:00
23811,Laptop,Electronics,South,31232,3,2023-07-17 00:00:00
23812,Monitor,Electronics,West,27410,4,2023-04-19 00:00:00
23813,Tablet,Accessories,South,53963,2,2023-04-17 00:00:00
23814,Monitor,Accessories,South,21396,4,2023-06-04 00:00:00
23815,Phone,Accessories,South,28168,4,2023-08-25 00:00:00
23816,Keyboard,Electronics,West,42783,2,2023-01-03 00:00:00
23817,Phone,Electronics,South,71632,5,2023-12-24 00:00:00
23818,Headphones,Accessories,West,29000,2,2023-09-30 00:00:00
23819,Printer,Electronics,East,50174,5,2023-12-25 00:00:00
23820,Laptop,Electronics,East,9049,3,2023-12-28 00:00:00
23821,Keyboard,Accessories,South,65186,1,2023-10-08 00:00:00
23822,Tablet,Electronics,South,7166,4,2023-10-12 00:00:00
23823,Headphones,Accessories,West,1242,3,2023-08-14 00:00:00
23824,Monitor,Accessories,South,41410,5,2023-06-14 00:00:00
23825,Laptop,Electronics,South,79576,1,2023-01-15 00:00:00
23826,Printer,Accessories,South,64426,3,2023-12-14 00:00:00
23827,Monitor,Electronics,West,72494,1,2023-07-14 00:00:00
23828,Tablet,Accessories,North,23644,5,2023-12-21 00:00:00
23829,Phone,Electronics,North,57596,4,2023-06-06 00:00:00
23830,Printer,Accessories,North,54092,5,2023-12-16 00:00:00
23831,Phone,Accessories,North,2975,5,2023-07-20 00:00:00
23832,Tablet,Accessories,East,6115,3,2023-09-13 00:00:00
23833,Phone,Accessories,North,3993,1,2023-04-04 00:00:00
23834,Laptop,Accessories,West,53968,4,2023-12-25 00:00:00
23835,Tablet,Electronics,North,65802,4,2023-09-22 00:00:00
23836,Phone,Accessories,East,63068,2,2023-08-11 00:00:00
23837,Laptop,Electronics,North,24770,5,2023-05-22 00:00:00
23838,Mouse,Electronics,East,48189,2,2023-09-02 00:00:00
23839,Tablet,Accessories,South,33486,1,2023-12-30 00:00:00
23840,Keyboard,Accessories,North,45216,1,2023-07-28 00:00:00
23841,Mouse,Accessories,West,28993,5,2023-02-05 00:00:00
23842,Headphones,Electronics,West,74297,4,2023-09-18 00:00:00
23843,Phone,Accessories,South,32848,5,2023-10-01 00:00:00
23844,Keyboard,Electronics,South,9233,1,2023-01-20 00:00:00
23845,Phone,Electronics,South,49908,1,2023-10-23 00:00:00
23846,Mouse,Electronics,South,74083,2,2023-07-31 00:00:00
23847,Mouse,Electronics,South,9709,3,2023-09-05 00:00:00
23848,Mouse,Accessories,North,8303,1,2023-02-18 00:00:00
23849,Phone,Accessories,East,19016,1,2023-11-30 00:00:00
23850,Laptop,Electronics,East,48421,2,2023-02-05 00:00:00
23851,Laptop,Electronics,South,5083,2,2023-11-12 00:00:00
23852,Phone,Electronics,North,13245,1,2023-01-02 00:00:00
23853,Tablet,Accessories,North,62554,5,2023-07-13 00:00:00
23854,Printer,Electronics,South,50173,3,2023-12-29 00:00:00
23855,Monitor,Electronics,East,47049,2,2023-12-10 00:00:00
23856,Monitor,Electronics,South,19642,1,2023-03-01 00:00:00
23857,Laptop,Accessories,North,9827,1,2023-06-03 00:00:00
23858,Phone,Accessories,West,43214,2,2023-07-03 00:00:00
23859,Mouse,Electronics,East,31030,1,2023-09-20 00:00:00
23860,Headphones,Electronics,North,37596,3,2023-02-27 00:00:00
23861,Phone,Electronics,North,13527,3,2023-07-18 00:00:00
23862,Phone,Electronics,South,36416,2,2023-07-01 00:00:00
23863,Monitor,Accessories,East,48699,3,2023-05-09 00:00:00
23864,Printer,Electronics,East,71267,4,2023-08-03 00:00:00
23865,Headphones,Accessories,North,3565,5,2023-11-02 00:00:00
23866,Mouse,Accessories,East,37641,4,2023-07-03 00:00:00
23867,Laptop,Accessories,East,76225,2,2023-06-26 00:00:00
23868,Laptop,Electronics,East,24745,3,2023-09-01 00:00:00
23869,Printer,Accessories,West,17017,5,2023-04-11 00:00:00
23870,Tablet,Electronics,South,11240,1,2023-02-20 00:00:00
23871,Monitor,Accessories,West,79870,4,2023-01-17 00:00:00
23872,Keyboard,Electronics,North,65960,1,2023-04-07 00:00:00
23873,Headphones,Accessories,West,3348,2,2023-06-09 00:00:00
23874,Monitor,Accessories,East,31071,5,2023-03-22 00:00:00
23875,Phone,Electronics,North,28730,3,2023-03-13 00:00:00
23876,Keyboard,Electronics,West,31626,4,2023-10-18 00:00:00
23877,Tablet,Accessories,South,60479,3,2023-01-26 00:00:00
23878,Mouse,Accessories,East,32598,2,2023-01-11 00:00:00
23879,Phone,Accessories,North,28064,2,2023-06-06 00:00:00
23880,Phone,Electronics,North,55060,1,2023-02-01 00:00:00
23881,Keyboard,Electronics,North,66527,3,2023-03-07 00:00:00
23882,Phone,Electronics,East,45878,4,2023-03-29 00:00:00
23883,Tablet,Electronics,South,9174,1,2023-03-12 00:00:00
23884,Phone,Accessories,South,66039,3,2023-03-26 00:00:00
23885,Laptop,Accessories,West,59117,3,2023-04-28 00:00:00
23886,Printer,Electronics,East,3733,5,2023-08-05 00:00:00
23887,Monitor,Accessories,South,38247,3,2023-12-07 00:00:00
23888,Mouse,Accessories,North,22951,5,2023-04-17 00:00:00
23889,Monitor,Accessories,East,65964,5,2023-09-08 00:00:00
23890,Headphones,Electronics,South,20528,1,2023-09-16 00:00:00
23891,Monitor,Accessories,South,5136,2,2023-01-19 00:00:00
23892,Printer,Electronics,North,20450,1,2023-04-23 00:00:00
23893,Keyboard,Electronics,South,42976,3,2023-10-27 00:00:00
23894,Phone,Accessories,South,26306,5,2023-11-20 00:00:00
23895,Laptop,Accessories,South,49888,1,2023-03-31 00:00:00
23896,Monitor,Accessories,North,54957,5,2023-09-16 00:00:00
23897,Phone,Electronics,East,31470,1,2023-11-18 00:00:00
23898,Printer,Accessories,North,72855,3,2023-01-06 00:00:00
23899,Phone,Accessories,North,38783,2,2023-10-19 00:00:00
23900,Laptop,Accessories,North,46096,1,2023-03-26 00:00:00
23901,Tablet,Electronics,North,31929,2,2023-06-15 00:00:00
23902,Mouse,Accessories,South,41417,2,2023-06-16 00:00:00
23903,Monitor,Accessories,North,62119,3,2023-08-18 00:00:00
23904,Keyboard,Electronics,North,3143,5,2023-03-03 00:00:00
23905,Printer,Accessories,North,46654,4,2023-04-29 00:00:00
23906,Phone,Electronics,West,14078,2,2023-12-10 00:00:00
23907,Printer,Accessories,South,46986,3,2023-02-04 00:00:00
23908,Headphones,Electronics,South,40295,2,2023-10-16 00:00:00
23909,Mouse,Accessories,North,37395,1,2023-02-18 00:00:00
23910,Laptop,Accessories,West,18219,2,2023-01-10 00:00:00
23911,Monitor,Accessories,East,70971,2,2023-02-11 00:00:00
23912,Monitor,Electronics,South,48922,3,2023-12-04 00:00:00
23913,Monitor,Accessories,North,47076,5,2023-01-07 00:00:00
23914,Monitor,Electronics,East,65421,5,2023-06-22 00:00:00
23915,Headphones,Electronics,East,74733,1,2023-03-01 00:00:00
23916,Phone,Electronics,East,55748,5,2023-11-28 00:00:00
23917,Mouse,Electronics,East,23358,1,2023-02-26 00:00:00
23918,Mouse,Electronics,South,50741,1,2023-09-23 00:00:00
23919,Printer,Accessories,North,34513,3,2023-12-14 00:00:00
23920,Phone,Electronics,East,45452,3,2023-02-23 00:00:00
23921,Monitor,Electronics,East,50666,1,2023-12-23 00:00:00
23922,Phone,Accessories,South,64585,2,2023-11-02 00:00:00
23923,Keyboard,Accessories,East,63535,3,2023-04-22 00:00:00
23924,Monitor,Accessories,North,58884,1,2023-04-26 00:00:00
23925,Keyboard,Electronics,South,24042,1,2023-08-21 00:00:00
23926,Monitor,Electronics,South,66463,4,2023-12-12 00:00:00
23927,Headphones,Electronics,North,9818,2,2023-02-20 00:00:00
23928,Keyboard,Accessories,East,33762,4,2023-12-17 00:00:00
23929,Laptop,Electronics,West,21512,5,2023-08-27 00:00:00
23930,Printer,Electronics,South,31023,5,2023-04-28 00:00:00
23931,Tablet,Electronics,West,19702,5,2023-05-27 00:00:00
23932,Monitor,Accessories,South,56335,3,2023-03-21 00:00:00
23933,Headphones,Electronics,South,67338,2,2023-05-02 00:00:00
23934,Laptop,Accessories,East,57639,5,2023-11-02 00:00:00
23935,Headphones,Accessories,North,49129,4,2023-09-19 00:00:00
23936,Phone,Electronics,North,63348,4,2023-06-03 00:00:00
23937,Mouse,Accessories,South,9824,3,2023-02-24 00:00:00
23938,Laptop,Electronics,North,43185,2,2023-12-04 00:00:00
23939,Printer,Electronics,East,46712,2,2023-11-04 00:00:00
23940,Phone,Accessories,North,59439,5,2023-03-20 00:00:00
23941,Tablet,Electronics,South,38320,2,2023-01-15 00:00:00
23942,Headphones,Electronics,East,60025,3,2023-12-17 00:00:00
23943,Tablet,Accessories,East,34852,2,2023-04-14 00:00:00
23944,Mouse,Electronics,East,75550,5,2023-01-20 00:00:00
23945,Monitor,Electronics,West,23016,2,2023-07-14 00:00:00
23946,Mouse,Electronics,East,5634,4,2023-04-09 00:00:00
23947,Tablet,Electronics,North,18938,1,2023-06-04 00:00:00
23948,Tablet,Electronics,West,10787,4,2023-09-04 00:00:00
23949,Printer,Accessories,North,75925,5,2023-01-06 00:00:00
23950,Laptop,Accessories,South,17279,4,2023-09-26 00:00:00
23951,Phone,Electronics,East,40604,4,2023-02-16 00:00:00
23952,Laptop,Electronics,West,17707,2,2023-02-07 00:00:00
23953,Printer,Electronics,West,7296,1,2023-07-26 00:00:00
23954,Monitor,Electronics,North,75144,5,2023-02-22 00:00:00
23955,Headphones,Electronics,North,4589,1,2023-08-16 00:00:00
23956,Keyboard,Electronics,North,34890,2,2023-01-08 00:00:00
23957,Mouse,Electronics,South,66602,1,2023-09-24 00:00:00
23958,Keyboard,Electronics,South,21591,4,2023-12-26 00:00:00
23959,Keyboard,Electronics,South,57677,4,2023-01-11 00:00:00
23960,Printer,Accessories,North,65675,3,2023-03-01 00:00:00
23961,Tablet,Electronics,South,7863,2,2023-11-06 00:00:00
23962,Phone,Accessories,East,42276,1,2023-01-10 00:00:00
23963,Tablet,Electronics,East,36029,2,2023-05-15 00:00:00
23964,Mouse,Accessories,East,36142,4,2023-11-06 00:00:00
23965,Tablet,Accessories,North,4800,3,2023-03-01 00:00:00
23966,Tablet,Accessories,South,57421,5,2023-08-08 00:00:00
23967,Printer,Electronics,West,40066,3,2023-08-27 00:00:00
23968,Keyboard,Electronics,East,29601,5,2023-10-12 00:00:00
23969,Phone,Electronics,West,52918,1,2023-01-06 00:00:00
23970,Phone,Electronics,North,52633,4,2023-01-06 00:00:00
23971,Monitor,Accessories,North,22989,4,2023-04-24 00:00:00
23972,Headphones,Accessories,East,30195,3,2023-09-13 00:00:00
23973,Printer,Electronics,South,51297,4,2023-03-03 00:00:00
23974,Phone,Accessories,South,18174,3,2023-05-02 00:00:00
23975,Mouse,Accessories,North,40854,5,2023-09-26 00:00:00
23976,Keyboard,Electronics,West,59281,1,2023-04-21 00:00:00
23977,Headphones,Electronics,East,6383,3,2023-07-28 00:00:00
23978,Headphones,Accessories,South,62722,5,2023-04-12 00:00:00
23979,Phone,Accessories,West,28676,3,2023-11-23 00:00:00
23980,Keyboard,Electronics,North,7227,2,2023-11-28 00:00:00
23981,Monitor,Electronics,North,20246,3,2023-01-05 00:00:00
23982,Tablet,Electronics,North,79846,2,2023-07-27 00:00:00
23983,Tablet,Accessories,South,24317,5,2023-01-29 00:00:00
23984,Tablet,Accessories,South,70204,3,2023-03-30 00:00:00
23985,Mouse,Electronics,East,56113,4,2023-03-24 00:00:00
23986,Printer,Accessories,South,61867,3,2023-06-15 00:00:00
23987,Headphones,Electronics,North,38363,1,2023-07-16 00:00:00
23988,Laptop,Accessories,South,40034,5,2023-11-16 00:00:00
23989,Mouse,Accessories,North,65271,5,2023-05-01 00:00:00
23990,Monitor,Accessories,East,31865,4,2023-03-21 00:00:00
23991,Laptop,Electronics,South,24792,3,2023-11-16 00:00:00
23992,Phone,Electronics,West,22766,5,2023-07-13 00:00:00
23993,Printer,Electronics,South,42188,3,2023-04-26 00:00:00
23994,Phone,Accessories,North,72081,4,2023-03-13 00:00:00
